#======================================================================#
# material, density, radius, mass, temperature, pressure, height, time #
#           (kg/m^3)   (m)   (kg)      (K)        (Pa)     (m)     (s) #
#======================================================================#
zinc_oxide,5675,0.025,3.7143e-01,289.1, 91048, 585, 12.0
zinc_oxide,5675,0.025,3.7143e-01,295.6,100732, 826, 15.2
zinc_oxide,5675,0.025,3.7143e-01,280.3, 96965, 614, 14.6
zinc_oxide,5675,0.025,3.7143e-01,299.7, 99074, 954, 15.9
zinc_oxide,5675,0.025,3.7143e-01,273.3, 97484, 705, 15.5
zinc_oxide,5675,0.025,3.7143e-01,284.8,101709, 881, 16.7
zinc_oxide,5675,0.025,3.7143e-01,278.4, 98935, 723, 14.2
zinc_oxide,5675,0.025,3.7143e-01,294.0,101089, 586, 13.4
zinc_oxide,5675,0.025,3.7143e-01,285.4,101429, 680, 13.5
zinc_oxide,5675,0.025,3.7143e-01,314.1,101254, 856, 18.9
zinc_oxide,5675,0.025,3.7143e-01,288.3,101986, 676, 14.9
zinc_oxide,5675,0.025,3.7143e-01,314.4,102690, 932, 16.7
zinc_oxide,5675,0.025,3.7143e-01,290.9, 98883,1008, 17.4
zinc_oxide,5675,0.025,3.7143e-01,286.7, 95194, 891, 15.2
zinc_oxide,5675,0.025,3.7143e-01,293.6,103690, 667, 13.3
zinc_oxide,5675,0.025,3.7143e-01,290.4, 98212, 558, 11.7
zinc_oxide,5675,0.025,3.7143e-01,286.5,100727, 778, 16.0
zinc_oxide,5675,0.025,3.7143e-01,280.4, 98634, 910, 16.9
zinc_oxide,5675,0.025,3.7143e-01,299.2, 99963, 963, 17.0
zinc_oxide,5675,0.025,3.7143e-01,283.9,100089, 965, 18.4
zinc_oxide,5675,0.025,3.7143e-01,296.9, 94996, 888, 15.7
zinc_oxide,5675,0.025,3.7143e-01,294.1, 93656, 664, 13.4
zinc_oxide,5675,0.025,3.7143e-01,292.9,101028, 660, 12.4
zinc_oxide,5675,0.025,3.7143e-01,301.1,101096, 850, 17.7
zinc_oxide,5675,0.025,3.7143e-01,304.1, 95335, 824, 13.4
zinc_oxide,5675,0.025,3.7143e-01,303.4,101239, 811, 15.5
zinc_oxide,5675,0.025,3.7143e-01,291.9, 99964, 678, 14.2
zinc_oxide,5675,0.025,3.7143e-01,287.6, 98495, 497, 13.4
zinc_oxide,5675,0.025,3.7143e-01,291.2, 97314, 868, 15.8
zinc_oxide,5675,0.025,3.7143e-01,291.5,100082, 572, 12.5
zinc_oxide,5675,0.025,3.7143e-01,294.8,102842, 934, 16.5
zinc_oxide,5675,0.025,3.7143e-01,304.8, 95442, 871, 14.7
zinc_oxide,5675,0.025,3.7143e-01,288.7, 97800, 759, 14.4
zinc_oxide,5675,0.025,3.7143e-01,296.1, 99769, 785, 16.1
zinc_oxide,5675,0.025,3.7143e-01,284.6, 96940, 598, 14.6
zinc_oxide,5675,0.025,3.7143e-01,298.6,101896, 770, 14.3
zinc_oxide,5675,0.025,3.7143e-01,293.4, 96413, 667, 15.4
zinc_oxide,5675,0.025,3.7143e-01,313.9, 92575, 502, 10.4
zinc_oxide,5675,0.025,3.7143e-01,295.0, 99710, 953, 16.8
zinc_oxide,5675,0.025,3.7143e-01,288.2, 98987, 579, 11.5
zinc_oxide,5675,0.025,3.7143e-01,285.3, 99797, 600, 10.6
zinc_oxide,5675,0.025,3.7143e-01,291.3,102400, 521, 12.2
zinc_oxide,5675,0.025,3.7143e-01,280.5,101926, 962, 16.9
zinc_oxide,5675,0.025,3.7143e-01,281.3, 97124, 792, 15.8
zinc_oxide,5675,0.025,3.7143e-01,295.7, 97977, 917, 16.0
zinc_oxide,5675,0.025,3.7143e-01,291.7,101703, 558, 11.8
zinc_oxide,5675,0.025,3.7143e-01,279.0, 98246, 911, 17.5
zinc_oxide,5675,0.025,3.7143e-01,309.7, 97445, 822, 12.7
zinc_oxide,5675,0.025,3.7143e-01,291.2,102426, 644, 15.0
zinc_oxide,5675,0.025,3.7143e-01,301.1,101828, 608, 13.3
zinc_oxide,5675,0.025,3.7143e-01,294.4, 98883, 631, 12.8
zinc_oxide,5675,0.025,3.7143e-01,301.5, 96218, 836, 15.2
zinc_oxide,5675,0.025,3.7143e-01,298.2,104035, 877, 18.1
zinc_oxide,5675,0.025,3.7143e-01,280.4, 98576, 733, 13.7
zinc_oxide,5675,0.025,3.7143e-01,301.8, 99692, 781, 16.1
zinc_oxide,5675,0.025,3.7143e-01,297.6, 98295, 795, 16.0
zinc_oxide,5675,0.025,3.7143e-01,307.3, 97818, 576, 11.1
zinc_oxide,5675,0.025,3.7143e-01,283.2,100883, 578, 11.7
zinc_oxide,5675,0.025,3.7143e-01,275.6, 98825, 535, 14.4
zinc_oxide,5675,0.025,3.7143e-01,288.5,100944, 978, 18.3
zinc_oxide,5675,0.025,3.7143e-01,297.2,102905, 683, 14.3
zinc_oxide,5675,0.025,3.7143e-01,283.3, 98495, 869, 17.4
zinc_oxide,5675,0.025,3.7143e-01,303.2,100818, 527, 11.1
zinc_oxide,5675,0.025,3.7143e-01,275.4, 95816, 735, 13.7
zinc_oxide,5675,0.025,3.7143e-01,289.9, 99076, 598, 11.7
zinc_oxide,5675,0.025,3.7143e-01,289.6, 97788, 714, 13.0
zinc_oxide,5675,0.025,3.7143e-01,306.1,101535, 851, 15.8
zinc_oxide,5675,0.025,3.7143e-01,309.7,102699, 981, 16.6
zinc_oxide,5675,0.025,3.7143e-01,277.6,102402, 787, 17.4
zinc_oxide,5675,0.025,3.7143e-01,284.9, 98270, 594, 13.2
zinc_oxide,5675,0.025,3.7143e-01,294.0, 99403, 681, 14.2
zinc_oxide,5675,0.025,3.7143e-01,299.4,100149, 861, 15.2
zinc_oxide,5675,0.025,3.7143e-01,304.1, 97403, 620, 11.8
zinc_oxide,5675,0.025,3.7143e-01,293.6, 98587, 753, 13.8
zinc_oxide,5675,0.025,3.7143e-01,321.3, 97136, 580, 10.7
zinc_oxide,5675,0.025,3.7143e-01,303.3, 97239, 720, 14.6
zinc_oxide,5675,0.025,3.7143e-01,313.3,100299, 983, 16.7
zinc_oxide,5675,0.025,3.7143e-01,316.4, 97607, 711, 13.7
zinc_oxide,5675,0.025,3.7143e-01,297.4,100282, 805, 15.1
zinc_oxide,5675,0.025,3.7143e-01,281.1,106531, 876, 17.1
zinc_oxide,5675,0.025,3.7143e-01,290.1,102013, 651, 14.9
zinc_oxide,5675,0.025,3.7143e-01,298.1, 99430, 707, 14.6
zinc_oxide,5675,0.025,3.7143e-01,299.8, 99779, 529, 12.7
zinc_oxide,5675,0.025,3.7143e-01,290.7, 97549, 492, 12.4
zinc_oxide,5675,0.025,3.7143e-01,299.6,105838, 600, 12.0
zinc_oxide,5675,0.025,3.7143e-01,298.5,100576, 765, 14.9
zinc_oxide,5675,0.025,3.7143e-01,292.5,100805, 858, 14.7
zinc_oxide,5675,0.025,3.7143e-01,317.9, 96514, 529, 11.4
zinc_oxide,5675,0.025,3.7143e-01,305.8, 99827, 627, 13.6
zinc_oxide,5675,0.025,3.7143e-01,307.5, 99243, 738, 14.7
zinc_oxide,5675,0.025,3.7143e-01,272.7, 98182, 942, 17.0
zinc_oxide,5675,0.025,3.7143e-01,290.0, 96623, 564, 12.3
zinc_oxide,5675,0.025,3.7143e-01,296.9,101150, 550, 13.8
zinc_oxide,5675,0.025,3.7143e-01,286.4,101754, 968, 16.4
zinc_oxide,5675,0.025,3.7143e-01,288.7, 92461, 734, 13.1
zinc_oxide,5675,0.025,3.7143e-01,310.7, 96840, 859, 15.5
zinc_oxide,5675,0.025,3.7143e-01,307.6,100548, 692, 13.2
zinc_oxide,5675,0.025,3.7143e-01,293.1,102916, 741, 14.0
zinc_oxide,5675,0.025,3.7143e-01,282.7, 99991, 535, 12.5
zinc_oxide,5675,0.025,3.7143e-01,287.8,102453, 759, 14.7
zinc_oxide,5675,0.025,3.7143e-01,291.4, 94468, 698, 14.8
zinc_oxide,5675,0.025,3.7143e-01,311.1, 97074, 946, 16.3
zinc_oxide,5675,0.025,3.7143e-01,295.7, 97233, 909, 18.4
silica,2200,0.005,1.1519e-03,272.4,102781, 922, 44.1
silica,2200,0.005,1.1519e-03,285.6,102172, 963, 44.5
silica,2200,0.005,1.1519e-03,291.0,101574, 804, 37.7
silica,2200,0.005,1.1519e-03,266.4, 99653, 972, 44.7
silica,2200,0.005,1.1519e-03,289.5,103217, 635, 28.1
silica,2200,0.005,1.1519e-03,287.2, 97654, 848, 36.1
silica,2200,0.005,1.1519e-03,283.7,101013, 569, 27.2
silica,2200,0.005,1.1519e-03,295.6,103173, 765, 35.1
silica,2200,0.005,1.1519e-03,283.7,101279, 583, 28.6
silica,2200,0.005,1.1519e-03,295.0,100166, 672, 29.8
silica,2200,0.005,1.1519e-03,303.9,104404, 990, 45.2
silica,2200,0.005,1.1519e-03,305.5, 97004, 854, 38.9
silica,2200,0.005,1.1519e-03,304.2,100213, 873, 39.4
silica,2200,0.005,1.1519e-03,298.1,104998, 547, 23.9
silica,2200,0.005,1.1519e-03,285.6,100481, 818, 38.1
silica,2200,0.005,1.1519e-03,304.5, 96657, 931, 42.2
silica,2200,0.005,1.1519e-03,325.7,100084, 970, 41.5
silica,2200,0.005,1.1519e-03,308.9, 92663, 810, 35.6
silica,2200,0.005,1.1519e-03,289.7,103337, 980, 46.4
silica,2200,0.005,1.1519e-03,290.9, 96440, 791, 36.7
silica,2200,0.005,1.1519e-03,291.7, 97231, 803, 37.9
silica,2200,0.005,1.1519e-03,280.6, 92521, 781, 35.2
silica,2200,0.005,1.1519e-03,280.4, 96306, 828, 41.2
silica,2200,0.005,1.1519e-03,287.0,101807, 971, 45.0
silica,2200,0.005,1.1519e-03,276.3,100385, 956, 45.3
silica,2200,0.005,1.1519e-03,300.0,100304, 648, 29.2
silica,2200,0.005,1.1519e-03,305.9, 98304, 776, 34.3
silica,2200,0.005,1.1519e-03,290.9,101903, 767, 35.9
silica,2200,0.005,1.1519e-03,297.1, 97562, 902, 40.5
silica,2200,0.005,1.1519e-03,292.0,100728, 651, 31.0
silica,2200,0.005,1.1519e-03,301.5,107704, 691, 32.2
silica,2200,0.005,1.1519e-03,290.6, 97928, 958, 42.9
silica,2200,0.005,1.1519e-03,284.6, 96420, 906, 41.6
silica,2200,0.005,1.1519e-03,310.2, 96408, 571, 24.4
silica,2200,0.005,1.1519e-03,301.3,105229, 745, 35.8
silica,2200,0.005,1.1519e-03,283.0, 97558, 878, 43.4
silica,2200,0.005,1.1519e-03,296.2, 96895, 535, 24.1
silica,2200,0.005,1.1519e-03,275.9, 97996, 981, 45.8
silica,2200,0.005,1.1519e-03,294.7,100169, 680, 30.7
silica,2200,0.005,1.1519e-03,296.2, 99241, 647, 30.2
silica,2200,0.005,1.1519e-03,281.1,101436, 820, 39.3
silica,2200,0.005,1.1519e-03,285.3, 99109, 663, 32.6
silica,2200,0.005,1.1519e-03,299.6, 99808, 659, 30.0
silica,2200,0.005,1.1519e-03,295.1,101942, 685, 32.4
silica,2200,0.005,1.1519e-03,285.6, 98861, 721, 33.9
silica,2200,0.005,1.1519e-03,287.1,101725, 654, 29.6
silica,2200,0.005,1.1519e-03,293.8,100767, 506, 24.0
silica,2200,0.005,1.1519e-03,299.3, 99887, 963, 45.5
silica,2200,0.005,1.1519e-03,297.4, 99207, 723, 33.4
silica,2200,0.005,1.1519e-03,306.8,101728, 860, 38.7
silica,2200,0.005,1.1519e-03,281.3, 99563, 832, 38.6
silica,2200,0.005,1.1519e-03,299.8, 99813, 818, 37.2
silica,2200,0.005,1.1519e-03,300.1,103801, 896, 40.0
silica,2200,0.005,1.1519e-03,306.6, 98153, 577, 25.1
silica,2200,0.005,1.1519e-03,292.0, 94303, 683, 30.5
silica,2200,0.005,1.1519e-03,296.9, 95983, 517, 25.6
silica,2200,0.005,1.1519e-03,297.7, 96092, 766, 32.7
silica,2200,0.005,1.1519e-03,273.3, 98059, 963, 45.3
silica,2200,0.005,1.1519e-03,306.8, 95088, 580, 27.7
silica,2200,0.005,1.1519e-03,304.3, 99341, 730, 31.1
silica,2200,0.005,1.1519e-03,275.5, 96639, 591, 27.2
silica,2200,0.005,1.1519e-03,315.9,101252, 737, 33.9
silica,2200,0.005,1.1519e-03,301.3, 98351, 537, 24.6
silica,2200,0.005,1.1519e-03,293.1, 99775, 648, 29.3
silica,2200,0.005,1.1519e-03,305.7,105810, 730, 31.3
silica,2200,0.005,1.1519e-03,302.7, 99558, 660, 31.2
silica,2200,0.005,1.1519e-03,292.8,101521, 774, 37.3
silica,2200,0.005,1.1519e-03,298.5, 98480, 899, 40.1
silica,2200,0.005,1.1519e-03,293.2,103328, 798, 37.3
silica,2200,0.005,1.1519e-03,302.4,103164, 604, 29.7
silica,2200,0.005,1.1519e-03,302.9, 98431, 806, 37.0
silica,2200,0.005,1.1519e-03,300.0, 97528, 788, 33.6
silica,2200,0.005,1.1519e-03,287.4,102591, 592, 27.1
silica,2200,0.005,1.1519e-03,306.1, 99481, 543, 25.0
silica,2200,0.005,1.1519e-03,290.4,101776, 637, 28.6
silica,2200,0.005,1.1519e-03,296.0, 99948, 984, 44.7
silica,2200,0.005,1.1519e-03,302.8, 98728, 794, 34.5
silica,2200,0.005,1.1519e-03,297.4,106356, 857, 40.0
silica,2200,0.005,1.1519e-03,296.5,102512, 842, 38.4
silica,2200,0.005,1.1519e-03,298.8, 98333, 856, 36.2
silica,2200,0.005,1.1519e-03,268.7, 97095, 582, 27.9
silica,2200,0.005,1.1519e-03,304.6, 96544, 946, 42.3
silica,2200,0.005,1.1519e-03,291.8,102059, 508, 24.3
silica,2200,0.005,1.1519e-03,299.8, 97676, 617, 26.7
silica,2200,0.005,1.1519e-03,291.5,100913, 783, 36.6
silica,2200,0.005,1.1519e-03,292.9, 94764, 546, 25.2
silica,2200,0.005,1.1519e-03,277.3, 97647, 628, 29.0
silica,2200,0.005,1.1519e-03,295.3, 98390, 683, 29.8
silica,2200,0.005,1.1519e-03,295.7, 99872, 998, 45.5
silica,2200,0.005,1.1519e-03,282.4, 98122, 681, 30.9
silica,2200,0.005,1.1519e-03,305.9, 96600, 785, 34.2
silica,2200,0.005,1.1519e-03,306.9, 96803, 838, 36.1
silica,2200,0.005,1.1519e-03,292.1, 97186, 837, 37.9
silica,2200,0.005,1.1519e-03,286.9, 95548, 684, 30.7
silica,2200,0.005,1.1519e-03,293.4, 95332, 779, 33.8
silica,2200,0.005,1.1519e-03,290.1,103909, 777, 37.2
silica,2200,0.005,1.1519e-03,299.1,101681, 959, 45.6
silica,2200,0.005,1.1519e-03,282.6,104655, 569, 27.6
silica,2200,0.005,1.1519e-03,294.8, 94779, 594, 27.0
silica,2200,0.005,1.1519e-03,290.1, 98259, 508, 25.9
silica,2200,0.005,1.1519e-03,300.3, 97973, 651, 29.4
silica,2200,0.005,1.1519e-03,278.3, 99306, 524, 24.4
silica,2200,0.005,1.1519e-03,297.5,103028, 936, 43.6
silica,2200,0.005,1.1519e-03,298.1,102552, 566, 26.8
silica,2200,0.005,1.1519e-03,292.9,101651, 843, 39.8
silica,2200,0.005,1.1519e-03,266.0,102843, 685, 34.8
silica,2200,0.005,1.1519e-03,287.9,102377, 977, 44.9
silica,2200,0.005,1.1519e-03,306.9,103417, 753, 33.6
silica,2200,0.005,1.1519e-03,295.6, 99599, 738, 34.0
silica,2200,0.005,1.1519e-03,304.4, 98883, 678, 30.3
silica,2200,0.005,1.1519e-03,298.9, 95103, 900, 39.1
silica,2200,0.005,1.1519e-03,300.5,100295, 589, 26.7
silica,2200,0.005,1.1519e-03,298.1, 94811, 698, 31.2
silica,2200,0.005,1.1519e-03,310.7,106317, 588, 28.1
silica,2200,0.005,1.1519e-03,283.0,105224, 976, 45.3
silica,2200,0.005,1.1519e-03,287.8,106227, 506, 26.2
silica,2200,0.005,1.1519e-03,290.1, 98565, 738, 35.3
silica,2200,0.005,1.1519e-03,310.1, 92021, 723, 32.5
silica,2200,0.005,1.1519e-03,297.8, 99077, 606, 28.7
silica,2200,0.005,1.1519e-03,287.8,102943, 525, 23.5
silica,2200,0.005,1.1519e-03,276.2,103387, 638, 29.5
silica,2200,0.005,1.1519e-03,283.7,105488, 741, 36.8
silica,2200,0.005,1.1519e-03,286.3, 95645, 545, 23.7
silica,2200,0.005,1.1519e-03,290.1, 98707, 877, 40.9
silica,2200,0.005,1.1519e-03,288.9, 95515, 845, 37.9
silica,2200,0.005,1.1519e-03,279.6,107413, 700, 34.0
silica,2200,0.005,1.1519e-03,298.0, 99065, 812, 36.0
silica,2200,0.005,1.1519e-03,292.6, 97215, 708, 32.5
silica,2200,0.005,1.1519e-03,290.0, 96610, 833, 40.2
silica,2200,0.005,1.1519e-03,279.4,104142, 890, 42.7
silica,2200,0.005,1.1519e-03,297.8, 98519, 683, 33.1
silica,2200,0.005,1.1519e-03,306.6,104673, 757, 33.6
silica,2200,0.005,1.1519e-03,301.4, 96662, 607, 25.3
silica,2200,0.005,1.1519e-03,286.3, 99438, 847, 37.7
silica,2200,0.005,1.1519e-03,303.3,102781, 709, 32.6
silica,2200,0.005,1.1519e-03,285.2, 96912, 732, 34.5
silica,2200,0.005,1.1519e-03,307.7,110153, 605, 29.5
silica,2200,0.005,1.1519e-03,287.7, 97962, 867, 39.4
silica,2200,0.005,1.1519e-03,300.6,100209, 939, 41.2
silica,2200,0.005,1.1519e-03,299.7, 97703, 516, 24.7
silica,2200,0.005,1.1519e-03,286.5, 98666, 584, 28.1
silica,2200,0.005,1.1519e-03,289.7, 95947, 581, 27.8
silica,2200,0.005,1.1519e-03,280.8,100418, 548, 28.3
silica,2200,0.005,1.1519e-03,298.6,104858, 937, 43.8
silica,2200,0.005,1.1519e-03,294.8,104010, 805, 38.0
silica,2200,0.005,1.1519e-03,297.5, 98023, 914, 39.6
silica,2200,0.005,1.1519e-03,305.7,101728, 609, 28.5
silica,2200,0.005,1.1519e-03,288.3, 95919, 715, 32.1
silica,2200,0.005,1.1519e-03,303.9, 98061, 605, 27.0
silica,2200,0.005,1.1519e-03,300.0,104482, 730, 33.1
silica,2200,0.005,1.1519e-03,287.5,102400, 835, 40.7
silica,2200,0.005,1.1519e-03,284.7, 95866, 900, 42.9
silica,2200,0.005,1.1519e-03,291.1, 98507, 617, 28.6
silica,2200,0.005,1.1519e-03,280.2, 97415, 548, 27.1
silica,2200,0.005,1.1519e-03,288.1,100765, 773, 35.4
silica,2200,0.005,1.1519e-03,289.3, 97855, 900, 40.6
silica,2200,0.005,1.1519e-03,287.1, 95783, 649, 30.8
silica,2200,0.005,1.1519e-03,299.4, 97171, 671, 30.5
silica,2200,0.005,1.1519e-03,277.8,103484, 605, 30.6
silica,2200,0.005,1.1519e-03,294.8,102699, 862, 40.9
silica,2200,0.005,1.1519e-03,303.5, 99239, 531, 24.6
silica,2200,0.005,1.1519e-03,288.3,105079, 613, 29.4
silica,2200,0.005,1.1519e-03,286.6, 98760, 963, 44.9
silica,2200,0.005,1.1519e-03,283.9,100976, 941, 44.1
silica,2200,0.005,1.1519e-03,296.2, 98210, 592, 28.7
silica,2200,0.005,1.1519e-03,284.0,104632, 698, 32.2
silica,2200,0.005,1.1519e-03,257.3,102057, 890, 44.4
silica,2200,0.005,1.1519e-03,289.7, 97361, 669, 28.6
silica,2200,0.005,1.1519e-03,280.9,105208, 752, 36.9
silica,2200,0.005,1.1519e-03,279.9,102289, 932, 45.2
silica,2200,0.005,1.1519e-03,288.8,102082, 534, 25.0
silica,2200,0.005,1.1519e-03,303.2, 99169, 596, 27.8
silica,2200,0.005,1.1519e-03,293.3,100747, 888, 41.6
silica,2200,0.005,1.1519e-03,299.7, 96811, 849, 37.1
silica,2200,0.005,1.1519e-03,306.5,105510, 911, 40.8
silica,2200,0.005,1.1519e-03,299.9, 98503, 887, 38.7
silica,2200,0.005,1.1519e-03,302.5, 99785, 604, 30.1
silica,2200,0.005,1.1519e-03,299.0, 99097, 581, 26.3
silica,2200,0.005,1.1519e-03,298.4, 99363, 752, 36.0
silica,2200,0.005,1.1519e-03,276.0, 97949, 633, 29.6
silica,2200,0.005,1.1519e-03,309.1, 99623, 857, 37.6
silica,2200,0.005,1.1519e-03,299.9, 99853, 937, 42.7
silica,2200,0.005,1.1519e-03,294.5,103188, 588, 28.3
silica,2200,0.005,1.1519e-03,292.8, 97366, 489, 22.2
silica,2200,0.005,1.1519e-03,297.7, 97880, 799, 36.3
silica,2200,0.005,1.1519e-03,310.1, 96373, 530, 22.6
silica,2200,0.005,1.1519e-03,279.5,103234, 551, 26.4
silica,2200,0.005,1.1519e-03,282.9,101420, 889, 41.7
silica,2200,0.005,1.1519e-03,295.1, 98912, 862, 38.9
silica,2200,0.005,1.1519e-03,304.1, 98189, 956, 42.6
silica,2200,0.005,1.1519e-03,301.8, 99443, 628, 29.1
silica,2200,0.005,1.1519e-03,287.4, 94804, 761, 34.3
silica,2200,0.005,1.1519e-03,293.8, 98594, 580, 27.2
silica,2200,0.005,1.1519e-03,287.3, 98377, 852, 42.1
silica,2200,0.005,1.1519e-03,296.5,103693, 894, 42.3
silica,2200,0.005,1.1519e-03,276.7,102350, 708, 33.4
silica,2200,0.005,1.1519e-03,299.1,101194, 690, 29.7
silica,2200,0.005,1.1519e-03,269.9,102388, 580, 27.7
silica,2200,0.005,1.1519e-03,300.9,101936, 609, 27.4
silica,2200,0.005,1.1519e-03,291.4,102049, 920, 42.8
silica,2200,0.010,9.2153e-03,278.5, 98041, 803, 27.5
silica,2200,0.010,9.2153e-03,291.8,100708, 777, 27.1
silica,2200,0.010,9.2153e-03,275.6, 99908, 844, 29.6
silica,2200,0.010,9.2153e-03,300.9, 96140, 873, 28.6
silica,2200,0.010,9.2153e-03,286.2, 97621, 654, 22.1
silica,2200,0.010,9.2153e-03,289.2,101612, 809, 27.4
silica,2200,0.010,9.2153e-03,282.3, 98779, 582, 22.7
silica,2200,0.010,9.2153e-03,278.7,102329, 543, 20.1
silica,2200,0.010,9.2153e-03,273.4, 99516, 678, 24.7
silica,2200,0.010,9.2153e-03,297.5,102252, 726, 25.7
silica,2200,0.010,9.2153e-03,291.3,102840, 541, 17.8
silica,2200,0.010,9.2153e-03,302.1, 92481, 618, 20.4
silica,2200,0.010,9.2153e-03,283.7, 97028, 823, 29.4
silica,2200,0.010,9.2153e-03,292.6, 99083, 787, 27.8
silica,2200,0.010,9.2153e-03,277.8, 99438,1019, 33.1
silica,2200,0.010,9.2153e-03,289.1, 96287, 928, 31.2
silica,2200,0.010,9.2153e-03,287.1,102933, 750, 24.7
silica,2200,0.010,9.2153e-03,289.0, 96108, 957, 30.6
silica,2200,0.010,9.2153e-03,308.7, 92980, 659, 22.0
silica,2200,0.010,9.2153e-03,299.7,101550, 753, 24.6
silica,2200,0.010,9.2153e-03,292.7,102363, 811, 26.3
silica,2200,0.010,9.2153e-03,295.1, 98919, 916, 31.3
silica,2200,0.010,9.2153e-03,292.4, 96138, 897, 30.4
silica,2200,0.010,9.2153e-03,278.5, 99864, 840, 30.5
silica,2200,0.010,9.2153e-03,289.5,104285, 653, 22.1
silica,2200,0.010,9.2153e-03,307.3, 94652, 864, 28.1
silica,2200,0.010,9.2153e-03,321.2, 98299, 887, 29.2
silica,2200,0.010,9.2153e-03,291.0, 99259, 599, 21.5
silica,2200,0.010,9.2153e-03,303.0, 98939, 765, 26.0
silica,2200,0.010,9.2153e-03,304.7, 99335, 738, 25.0
silica,2200,0.010,9.2153e-03,303.9, 98684, 559, 19.2
silica,2200,0.010,9.2153e-03,304.6, 98179, 553, 19.2
silica,2200,0.010,9.2153e-03,291.4, 98985, 729, 25.4
silica,2200,0.010,9.2153e-03,294.8, 97021, 822, 28.0
silica,2200,0.010,9.2153e-03,298.5,100994, 553, 19.2
silica,2200,0.010,9.2153e-03,304.9,101422, 617, 18.9
silica,2200,0.010,9.2153e-03,301.8,102698, 696, 22.8
silica,2200,0.010,9.2153e-03,288.8,103794, 899, 29.9
silica,2200,0.010,9.2153e-03,288.6,104264, 955, 33.5
silica,2200,0.010,9.2153e-03,286.6,102230, 645, 23.0
silica,2200,0.010,9.2153e-03,296.2, 99746, 855, 30.4
silica,2200,0.010,9.2153e-03,314.4,104321, 871, 30.0
silica,2200,0.010,9.2153e-03,299.2, 98608, 619, 19.5
silica,2200,0.010,9.2153e-03,298.4, 91527, 736, 23.9
silica,2200,0.010,9.2153e-03,306.6, 93830, 658, 22.0
silica,2200,0.010,9.2153e-03,283.5, 96917, 984, 33.2
silica,2200,0.010,9.2153e-03,289.5,100612, 788, 26.1
silica,2200,0.010,9.2153e-03,283.8,100865, 816, 28.1
silica,2200,0.010,9.2153e-03,281.6, 99284, 681, 23.7
silica,2200,0.010,9.2153e-03,286.6,103006, 528, 20.5
silica,2200,0.010,9.2153e-03,292.5,102281, 764, 27.2
silica,2200,0.010,9.2153e-03,280.2, 96983, 774, 25.7
silica,2200,0.010,9.2153e-03,286.1, 99922, 542, 19.0
silica,2200,0.010,9.2153e-03,298.0,101244, 705, 23.5
silica,2200,0.010,9.2153e-03,284.8, 96794, 893, 28.7
silica,2200,0.010,9.2153e-03,305.4, 99488, 872, 28.0
silica,2200,0.010,9.2153e-03,297.5, 99210, 733, 25.2
silica,2200,0.010,9.2153e-03,282.5, 99538, 828, 27.8
silica,2200,0.010,9.2153e-03,314.5,100746, 951, 30.7
silica,2200,0.010,9.2153e-03,291.0, 99278, 599, 22.4
silica,2200,0.010,9.2153e-03,305.6,102340, 860, 30.0
silica,2200,0.010,9.2153e-03,287.8, 99911, 693, 24.3
silica,2200,0.010,9.2153e-03,289.0, 95841, 794, 27.1
silica,2200,0.010,9.2153e-03,301.5, 98001, 791, 26.3
silica,2200,0.010,9.2153e-03,288.7,100174, 556, 20.8
silica,2200,0.010,9.2153e-03,293.0,101337, 703, 24.8
silica,2200,0.010,9.2153e-03,295.4,101378, 889, 29.6
silica,2200,0.010,9.2153e-03,296.0,101322, 564, 20.5
silica,2200,0.010,9.2153e-03,305.1, 95528, 928, 31.5
silica,2200,0.010,9.2153e-03,300.0,102837, 643, 22.5
silica,2200,0.010,9.2153e-03,301.6, 95810, 515, 17.7
silica,2200,0.010,9.2153e-03,306.8,105170, 532, 19.3
silica,2200,0.010,9.2153e-03,288.0, 98745, 836, 26.6
silica,2200,0.010,9.2153e-03,290.9,101869, 972, 32.4
silica,2200,0.010,9.2153e-03,291.5,100822, 604, 21.0
silica,2200,0.010,9.2153e-03,278.5,102649, 801, 27.7
silica,2200,0.010,9.2153e-03,293.3,102671, 801, 27.6
silica,2200,0.010,9.2153e-03,272.1,100273, 809, 27.6
silica,2200,0.010,9.2153e-03,294.3,101728, 641, 23.1
silica,2200,0.010,9.2153e-03,284.8,100837, 977, 35.2
silica,2200,0.010,9.2153e-03,294.9, 94369, 779, 25.9
silica,2200,0.010,9.2153e-03,287.1, 99182, 659, 22.7
silica,2200,0.010,9.2153e-03,286.1,102338, 633, 22.3
silica,2200,0.010,9.2153e-03,272.0,103764, 621, 22.2
silica,2200,0.010,9.2153e-03,287.9, 98049, 655, 23.4
silica,2200,0.010,9.2153e-03,289.3, 98368, 695, 24.6
silica,2200,0.010,9.2153e-03,277.5,107997, 788, 28.0
silica,2200,0.010,9.2153e-03,284.4,101123, 975, 34.7
silica,2200,0.010,9.2153e-03,278.7,103450, 881, 30.5
silica,2200,0.010,9.2153e-03,299.2,102548, 979, 34.2
silica,2200,0.010,9.2153e-03,305.5, 99334, 633, 23.1
silica,2200,0.010,9.2153e-03,291.6,100569, 639, 23.6
silica,2200,0.010,9.2153e-03,268.2, 93421, 904, 30.8
silica,2200,0.010,9.2153e-03,299.8, 98172, 900, 28.6
silica,2200,0.010,9.2153e-03,280.3,102541, 613, 21.8
silica,2200,0.010,9.2153e-03,284.3,104518, 692, 24.0
